location1,location2,location3,location4,location5,location6,location7,location8,location9,location10,location11,location12,location13,location14,location15,location16,location17,location18,location19,location20,location21,location22,location23,location24,location25,location26,location27,location28,location29,location30,location31,location32,location33,location34,location35,location36,location37,location38,location39,location40,location41,location42,location43,location44,location45,location46,location47,location48,location49,location50,location51,location52,location53,location54,location55,location56,location57,location58,location59,location60,location61,location62,location63,location64,location65,location66,location67,location68,location69,location70,location71,location72,location73,location74,location75,location76,location77,location78,location79,location80,location81,location82,location83,location84,location85,location86,location87,location88,location89,location90,location91,location92,location93,location94,location95,location96,location97,location98,location99,location100,location101,location102,location103,location104,location105,location106,location107,location108,location109,location110,location111,location112,location113,location114,location115,location116,location117,location118,location119,location120,location121,location122,location123
2022-07-11 01:01:00,81.32,82.427,83.057,82.769,82.328,82.742,82.859,80.519,77.648,81.797,83.687,82.508,82.364,82.562,,,,79.862,,,,,,78.197,79.322,79.223,,,,,,,,82.112,81.959,81.77,82.031,81.932,,,,,,80.231,81.932,82.031,82.157,81.266,,,,,,,,,80.735,81.896,81.653,81.923,,,,,,,,,,,,82.445,,,,,,,,,,81.95,81.509,,,,,,,,,,,,,,,80.249,,,,,,,,,,,,,,,,,,,75.884,,,,,
2022-07-11 02:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11 03:01:00,,,75.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11 04:01:00,77.351,74.948,,78.782,77.918,76.802,,,,78.773,79.367,78.422,76.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.09,77.954,,,,,,78.737,,
2022-07-11 05:01:00,82.508,80.285,81.905,83.255,82.643,82.13,82.13,80.519,79.295,84.83,84.101,83.354,83.066,82.499,83.912,84.443,85.217,83.228,83.48,,,,82.67,81.176,81.194,80.51,,,85.037,81.797,82.976,82.589,83.093,82.643,82.544,81.635,81.5,81.167,87.521,83.804,82.76,82.913,83.066,83.165,83.093,82.886,82.184,81.428,80.978,84.353,84.434,84.11,82.256,82.004,82.544,82.841,82.715,82.841,82.598,81.842,,83.948,83.822,83.363,83.615,82.814,82.436,82.859,82.697,83.417,82.508,81.995,82.499,82.724,83.174,83.363,83.03,82.544,82.103,82.229,83.336,82.778,81.509,83.048,83.579,84.362,84.866,84.497,82.859,82.337,82.769,83.345,83.489,82.661,83.831,83.471,83.237,82.301,82.598,82.805,83.777,83.192,83.129,,81.797,82.823,82.391,81.941,81.86,,,82.553,82.427,83.363,83.453,,81.248,84.605,83.903,84.227,84.857,
2022-07-11 06:01:00,,,,80.303,76.316,,,,75.218,78.737,79.097,79.133,,,76.676,76.73,76.577,77.387,76.037,,79.358,77.288,75.074,76.622,75.821,76.307,84.677,82.418,77.108,,,,,,,77.783,81.212,82.085,83.633,,,,,,,79.079,80.177,82.841,81.932,77.81,76.775,,,,75.011,78.44,,80.717,81.257,,,76.892,,,,,76.658,78.98,81.383,82.049,,,81.383,79.907,76.082,,,75.974,78.269,79.394,82.427,,,81.887,82.463,83.993,83.408,83.624,82.076,81.833,81.122,80.114,77.792,75.479,80.438,,84.317,82.679,81.518,81.518,82.652,82.481,82.112,,80.591,81.761,81.014,79.295,80.843,,,81.941,81.329,81.086,82.031,,80.708,82.058,83.993,83.948,81.995,
2022-07-11 07:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.776,75.479,74.327,74.255,,,,,,,,,,76.388,76.325,,,,,,,,,,,75.785,77.504,,,,,,,,,79.097,77.558,77.315,79.466,80.249,81.761,81.104,81.194,80.816,74.273,,,,,,76.451,80.321,79.79,76.991,77.144,78.944,80.447,80.519,,78.134,,,,78.089,,,75.164,76.019,78.206,79.943,,77.909,78.836,76.631,77.612,77.936,
2022-07-11 08:01:00,82.697,80.618,78.206,81.518,77.927,76.199,76.163,75.956,75.371,80.879,79.304,75.686,75.371,76.856,79.628,78.476,78.143,75.479,75.11,,78.917,75.812,74.741,75.011,74.183,73.922,76.406,76.406,76.055,73.607,75.137,76.613,74.642,72.869,73.229,72.905,75.362,75.074,76.811,74.075,72.383,74.192,76.883,77.882,75.893,74.489,72.977,73.922,74.246,78.611,80.339,77.783,,,,74.003,73.886,75.38,74.489,,,77.702,76.658,,,,,73.976,75.839,75.254,75.191,74.102,,,75.488,75.119,,,,,74.975,,73.373,,,,,,,,72.05,74.093,,,,,,,,,,,,,,76.208,73.67,73.742,72.833,,,,,,,,78.26,,,,,
2022-07-11 09:01:00,82.553,81.536,81.293,82.04,81.986,82.031,82.157,80.447,78.818,83.552,82.751,82.643,82.733,82.544,83.813,83.453,82.913,81.473,81.059,,83.858,82.841,81.77,80.771,80.726,79.655,84.11,83.651,82.094,81.473,81.95,81.779,82.085,81.59,81.077,80.051,79.142,80.357,84.254,81.482,81.104,81.68,82.049,82.409,81.41,81.122,80.573,79.781,79.646,83.138,82.085,82.031,80.726,80.465,81.266,81.158,81.203,81.032,80.78,80.591,,81.14,81.185,81.14,81.554,81.329,81.167,80.843,81.68,81.311,81.527,80.87,80.465,80.276,80.501,81.104,81.509,81.311,81.023,82.454,82.535,81.302,80.168,79.268,80.357,81.104,81.014,81.383,81.608,79.934,80.033,80.87,81.347,81.005,83.66,83.408,82.715,81.851,79.772,79.133,80.366,80.096,80.546,,79.502,80.258,80.861,81.041,80.744,,,80.285,79.727,79.907,80.231,,79.862,80.645,80.897,81.266,82.238,
2022-07-11 10:01:00,80.537,79.358,80.024,80.564,80.789,80.564,80.609,79.052,78.026,81.644,81.23,80.996,80.357,80.753,81.59,81.608,80.843,79.691,79.52,,80.42,80.951,80.222,79.556,79.52,78.026,75.065,78.089,79.115,78.89,80.096,80.06,79.961,79.457,78.8,79.097,78.854,78.935,78.647,78.152,78.701,79.259,79.097,79.331,78.926,78.116,78.143,78.368,78.089,79.862,79.934,79.7,78.575,77.729,78.296,77.594,76.397,76.73,76.649,77.342,,77.657,78.656,79.259,79.223,78.845,78.305,76.739,75.947,75.911,75.596,75.776,77.414,77.558,78.188,78.962,78.791,79.043,78.854,78.485,78.017,76.334,75.11,71.546,71.798,72.779,74.039,76.046,78.107,77.27,77.675,78.557,78.881,78.935,81.635,81.896,80.105,77.522,71.42,71.366,73.436,74.894,76.397,,77.567,78.035,78.197,78.341,78.566,,,77.063,76.46,77.162,77.468,,77.549,79.133,79.349,79.637,78.944,
2022-07-11 11:01:00,,,,,,,,66.254,70.862,,,,,,64.463,65.588,,,,,,,,64.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.888,68.756,,,,,,,,,,64.616,65.219,67.361,67.991,69.458,71.366,73.751,73.526,71.915,70.133,67.649,,65.075,64.058,,,,64.364,66.875,68.279,,71.789,71.519,70.934,71.375,70.583,,,,,,64.229,,68.369,,,,69.683,
2022-07-11 12:01:00,,,,,,,,,,,,,,,77.396,,,,,,79.277,77.135,,,,,80.114,79.511,78.917,77.603,76.334,,,,,,,,,,,78.575,79.178,78.215,76.55,,,,,79.169,77.99,,,,,76.568,76.487,78.638,79.196,79.601,,80.087,80.753,78.746,,,,,,,78.044,83.381,79.25,79.565,78.845,79.7,78.719,75.776,74.228,,,,82.031,82.211,82.058,82.157,82.121,84.002,83.048,81.104,79.799,78.449,77.756,76.586,,,77.009,77.702,81.779,80.627,78.125,74.714,,,79.682,79.619,78.854,76.901,74.39,,,81.896,81.527,79.214,76.352,,76.262,83.174,82.562,81.923,83.453,
2022-07-11 13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11 14:01:00,,,,,,,,,78.575,83.417,,,,,,,,85.748,,,,,,,,,,,87.899,,,,86.72,,,,,,,,87.467,85.523,,86.396,85.658,83.534,,84.38,,,,,88.628,87.215,85.127,83.975,89.969,90.662,87.143,,,,,,,86.819,86.612,,,,90.275,88.385,,,,,,,,82.139,,,87.44,,,,,,,,,,,,,78.044,78.989,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11 15:01:00,84.911,88.709,,,,94.829,92.669,,,,,,,93.011,,,,,,,,,,,,,,,,,95.306,,,92.795,,,94.586,101.894,,,92.561,92.21,94.172,91.472,92.327,91.355,88.97,94.217,100.508,90.842,,,93.632,90.905,90.635,93.776,96.17,94.118,92.165,,,93.452,94.442,93.515,95.63,94.568,,,,,,,,,93.83,99.221,97.619,95.972,90.275,,,,,,,,,,,,,,100.616,98.303,84.632,,,,,,,,,,,,92.84,90.392,85.28,,,,,,,,77.873,,,,,
2022-07-11 16:01:00,,,98.321,,93.812,98.24,100.382,,,,,97.061,98.501,100.976,91.193,,,,93.677,,92.84,,,93.929,99.383,93.92,,,96.296,,,96.359,97.277,102.587,102.866,94.109,,99.176,,,99.563,98.312,97.898,97.844,103.271,105.971,102.74,96.341,99.509,,,,,95.738,96.998,97.358,103.388,108.356,109.85,106.196,,,,,,,,,102.785,106.385,110.939,109.904,,96.341,,,,,,,101.255,107.195,104.945,,,,,,,,101.894,,,,,,86.387,98.069,,,,,,,96.287,98.501,95.315,93.263,,,,,,,,,,,,,,
2022-07-11 17:01:00,96.557,99.581,102.119,103.568,105.512,105.53,103.919,,,99.446,108.671,107.951,108.419,106.484,94.748,103.532,107.591,105.701,102.308,,,98.303,100.337,96.818,101.147,94.829,,,,105.053,107.681,106.547,105.908,106.862,105.197,101.192,101.516,103.136,,,105.071,109.067,110.507,106.214,106.871,106.259,104.513,105.08,108.338,,,,,105.602,108.203,108.356,112.037,111.191,109.076,106.925,,,,,,103.442,109.58,112.694,114.404,111.002,107.969,105.791,,,,,,,97.124,96.089,108.707,106.826,101.318,,95.468,101.381,101.129,100.715,90.563,,,,,,82.058,89.087,93.812,99.014,,98.033,96.737,96.827,99.41,,,,,,,,,,,,95.009,,,,,,,
2022-07-11 18:01:00,90.329,96.854,101.966,,100.661,102.614,103.676,92.408,,,,101.354,102.83,104.315,,,,,95.216,,,,,95.486,99.581,,,,,,,,95.117,104.27,,,,101.12,,,,,,100.697,105.719,104.207,99.446,99.401,104.9,,,,,,97.214,102.092,107.636,108.464,105.53,103.649,,,,,,,,,106.907,108.644,,,,,,,,,,,105.602,106.808,100.229,,,,,,,,,,,,,81.05,88.673,99.617,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11 19:01:00,,,,,96.503,,,,80.591,,,98.204,,,,,,,,,,,,,,,,,,,,,,,,95.756,99.401,103.1,,,,,,,,99.527,101.579,104.864,107.177,,,,,,,,,103.694,107.375,107.87,,97.898,96.728,,,,,96.224,100.67,106.475,107.402,107.348,,98.132,,,,,90.329,89.834,104.54,105.908,103.433,,,,,,,,,,,,81.95,84.785,89.393,97.808,,,,,,,93.263,,,,,,,,,,,,,,,,,
2022-07-11 20:01:00,,,,,,,87.017,84.677,69.089,80.528,,76.847,80.825,85.703,,62.366,,68.198,78.089,,,,69.746,92.741,94.991,91.427,,,91.031,93.56,97.394,99.68,100.751,103.415,100.841,97.313,97.403,99.887,,104.837,104.999,104.747,104.144,102.083,101.732,100.958,99.086,100.247,103.334,99.248,102.947,106.691,105.188,102.821,101.057,101.048,103.37,102.956,100.967,102.11,,104.774,103.982,103.892,104.486,102.875,101.714,101.948,103.1,101.651,99.329,101.336,98.744,103.838,102.695,104.045,103.55,101.57,94.991,92.552,100.571,99.392,98.186,101.849,109.508,113.567,109.148,106.106,92.669,99.347,103.118,103.433,103.082,100.229,85.028,87.395,87.368,90.365,103.064,109.103,109.31,108.329,109.868,,98.393,100.238,97.763,92.129,90.095,,,105.269,108.5,108.23,105.872,,84.128,103.226,105.989,105.296,97.898,
2022-07-11 21:01:00,,,,,,,,,,,,,,,,,,,,,,,,,92.111,89.582,,,,,94.937,94.244,94.685,99.419,98.429,95.846,96.521,97.538,,97.574,99.32,101.165,101.336,97.61,96.575,95.351,98.168,98.078,100.517,94.127,98.681,102.065,102.659,100.598,97.394,95.207,96.53,97.79,99.527,101.111,,103.604,101.849,101.903,102.614,100.517,98.096,98.726,100.787,100.904,100.769,100.625,,100.49,99.923,101.183,101.003,98.717,92.381,91.094,100.553,100.652,97.826,95.09,100.256,102.191,100.319,98.636,,97.088,99.995,98.879,99.428,97.727,85.388,87.215,89.438,94.019,98.861,102.848,102.2,98.852,99.329,,94.541,96.836,95.279,90.041,90.365,,,102.65,103.757,102.362,97.925,,83.417,102.578,101.156,97.34,97.637,
2022-07-11 22:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.718,80.744,83.876,,,,,,,,,,,80.123,,,,,,,,76.046,,,,,
2022-07-11 23:01:00,78.701,81.5,81.14,,80.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 00:01:00,83.885,84.587,84.2,84.956,83.534,81.806,,,,84.047,84.659,81.239,,,81.797,82.679,81.068,,,,83.048,,,,,,80.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.924,,,,,,,,,,,76.712,,,,,,,,,,,,,83.282,82.643,82.22,77.045,,,,,,,,,,,82.238,84.326,82.625,81.599,,,,,,,,,,83.831,83.093,81.5,,,,,82.238,,
2022-07-12 01:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 02:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 03:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 04:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 05:01:00,86.117,86.315,85.748,86.306,87.467,85.568,85.622,83.192,,85.964,86.657,86.999,86.261,86.306,84.47,88.007,86.567,84.722,83.516,,87.368,85.955,83.813,80.438,75.173,,84.137,85.622,84.353,83.525,79.628,81.041,,,,,,,83.138,82.562,,,,,,,,,,80.465,78.809,,,,,,,,,,,79.232,,,,,,,,,,,,78.8,72.491,,,,,,,,,,,,,,,,,78.998,72.824,,,,,,,,,81.266,,,,,81.743,,,,,,,,79.952,,,,,,74.282,
2022-07-12 06:01:00,78.773,79.907,83.264,81.14,83.768,85.676,84.947,83.66,80.861,84.119,85.064,85.748,85.658,85.118,84.029,85.451,84.857,83.444,82.94,,84.029,82.562,80.789,82.13,81.995,79.799,,,,81.662,84.812,83.615,83.363,83.408,83.147,82.265,81.968,82.508,,80.663,83.696,84.074,83.048,81.887,82.508,82.247,82.751,82.103,81.509,,81.626,80.492,80.087,80.123,79.997,80.609,81.428,82.094,81.905,81.743,,,77.378,78.683,78.764,80.024,79.781,79.709,81.113,81.815,81.887,81.131,,,,81.275,81.275,81.014,81.338,80.636,83.156,80.51,74.444,,,,,,77.495,,,80.483,83.147,82.247,82.139,80.204,78.917,78.251,,,,,,,79.133,82.904,81.707,80.411,81.176,,,,78.305,,,,78.989,,79.907,,,
2022-07-12 07:01:00,83.831,84.146,84.218,80.06,79.844,78.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.174,82.454,,,,,,,,,,,,75.29,73.814,82.256,,,,,,,,,,,,,,,,,,,84.092,77.54,,,
2022-07-12 08:01:00,84.047,84.911,84.668,84.875,84.974,85.082,84.947,83.417,80.897,84.659,85.163,84.722,84.875,84.695,84.335,85.73,84.875,83.165,83.228,,85.622,84.713,83.021,81.671,82.634,81.455,84.551,83.66,83.363,83.165,83.246,83.507,83.75,83.957,,80.438,80.978,80.609,83.03,83.21,83.939,83.462,83.507,,,80.654,80.789,80.942,80.618,79.808,,82.238,82.445,83.309,82.958,,,78.296,82.598,80.969,,82.319,82.607,83.327,83.237,82.283,76.667,,,82.175,81.041,80.987,82.202,81.833,83.678,83.624,82.319,80.267,78.224,,82.022,81.626,80.933,83.399,84.074,84.047,83.939,84.272,82.841,82.337,82.076,83.768,83.192,82.247,83.228,82.022,82.544,81.851,84.308,83.363,84.02,83.777,84.335,,81.626,82.013,80.573,78.845,79.259,,,83.822,83.21,84.065,84.326,,,82.742,85.145,84.65,83.732,
2022-07-12 09:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.731,,,,,,,,,,,76.28,,,,,,,,,,,,,,,,,,,,,,,74.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 10:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.323,,,,,,,,,,,,,,70.979,69.89,,,,,,,,,,,,72.473,70.394,,,,,70.736,70.997,69.665,,
2022-07-12 11:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.366,76.991,,,,,,,,,,,,,,73.301,73.121,,,,,,,,,,,,,,,,,,,,,
2022-07-12 12:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 14:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 15:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 16:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 17:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 18:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 19:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 20:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 21:01:00,77.423,75.092,68.882,65.057,70.979,75.722,74.831,71.951,,78.737,76.469,72.887,66.866,69.188,83.777,84.551,77.765,69.26,70.412,,80.15,80.924,81.878,68.072,68.18,67.505,78.341,70.358,79.241,79.286,,,,72.275,81.941,74.651,69.296,,81.914,79.547,,,,,,73.373,,,,78.593,80.06,78.809,,,,,,78.512,76.685,72.563,,81.878,80.06,82.157,80.411,83.444,83.678,82.076,80.969,82.328,81.23,77.351,82.121,79.925,,,,,,,,,,78.845,80.789,77.918,71.735,72.896,74.597,84.56,79.799,,,,,,,,79.628,74.606,66.821,65.768,70.682,,,,,,,,,65.615,62.897,,70.574,,,,,,,
2022-07-12 22:01:00,86.135,86.72,88.772,87.926,88.394,88.97,89.492,85.469,80.168,87.269,89.897,89.213,89.132,90.167,87.386,89.672,89.42,88.259,85.766,,87.935,86.945,86.378,84.38,84.074,83.102,87.242,86.108,86.684,87.422,87.377,86.243,85.577,86.072,81.14,74.336,75.092,80.366,86.72,87.134,87.044,85.19,85.397,84.605,,,,78.53,80.465,83.552,83.732,85.01,84.065,84.083,82.868,79.025,,,,,,85.055,83.408,81.491,81.653,81.536,79.592,,,,,,,,,,,80.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 23:01:00,,82.652,83.525,78.17,84.209,83.768,,,,,78.098,81.347,78.422,,77.288,,,77.351,77,,,71.654,,75.407,,,,,,,78.791,79.628,74.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 00:01:00,82.724,82.328,83.3,82.931,82.832,82.967,82.436,78.422,71.06,82.337,83.246,81.293,80.447,77.738,79.52,81.041,79.052,77.972,73.706,,70.682,71.888,71.33,68.828,76.883,76.478,75.812,77.855,76.982,72.239,75.515,77.981,82.949,82.247,81.815,81.014,79.592,75.983,79.835,81.959,81.77,81.905,82.202,81.842,82.634,82.004,81.599,80.69,76.532,81.887,79.133,81.185,81.185,80.672,80.762,81.554,82.13,81.752,82.058,81.239,,78.503,80.591,80.987,81.068,80.996,80.87,82.004,82.004,82.778,83.309,82.067,75.614,80.177,80.438,81.221,81.482,81.77,81.698,82.04,83.228,82.814,81.23,,,,,,,69.638,77.468,81.158,82.121,82.22,82.004,81.896,81.707,80.411,,,,,,,73.832,78.377,81.023,80.312,80.906,,,,,,,,77.666,,,,,
2022-07-13 01:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 02:01:00,74.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.351,73.274,76.685,78.314,78.206,,,,,,,,,,,77.927,77.657,78.431,78.818,79.241,,,,,,,,,,77.18,77.297,77.099,,,,,75.821,,
2022-07-13 03:01:00,,75.173,77.27,,77.684,78.026,78.485,76.361,73.499,,76.199,76.199,75.776,,,,,,,,,,,71.87,73.778,73.184,,,,,,,72.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 04:01:00,75.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.164,73.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 05:01:00,77.531,76.199,73.193,75.641,75.245,74.579,72.374,66.128,63.059,77.45,78.359,78.062,77.873,75.344,78.296,78.908,77.522,76.244,77.612,,78.71,77.567,76.946,76.64,76.721,76.523,77.801,77.882,76.514,77.225,77.225,77.567,77.432,77.216,76.676,76.631,76.325,75.983,72.653,75.173,75.731,77.072,77.396,77.297,76.838,76.496,76.118,75.569,75.317,,,,,74.651,76.253,76.667,76.541,76.541,75.866,75.695,,,,,,75.083,76.595,76.019,75.677,75.92,75.155,75.353,,69.368,72.689,74.156,73.985,75.308,76.487,76.694,74.813,71.555,74.3,,,,,,,,70.871,73.301,72.842,72.302,76.487,73.445,,,,,,,,,71.582,72.32,,69.359,,,,,,,,,,,,,,
2022-07-13 06:01:00,67.37,69.584,69.746,64.625,67.226,70.466,68.216,66.452,61.511,61.952,64.292,72.347,70.664,64.616,70.421,68.108,68.675,70.772,71.339,,72.257,70.349,70.079,74.156,74.12,73.058,69.44,73.823,72.248,73.463,73.589,74.543,74.291,73.859,73.49,73.229,73.31,72.923,70.88,74.39,73.616,73.616,73.706,73.535,72.293,70.736,71.474,72.941,72.599,70.61,70.979,69.989,71.339,71.807,70.727,69.044,64.301,63.392,69.395,71.87,,71.51,69.206,67.829,68.711,67.154,64.589,63.131,61.781,62.906,63.212,65.75,71.213,71.96,72.518,71.393,70.439,69.557,69.467,68.963,68.09,67.037,66.38,,,,,,,,,,,,72.212,73.184,74.183,72.896,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 07:01:00,75.029,72.617,72.752,73.985,72.896,73.076,73.076,72.122,71.834,75.083,73.553,73.256,72.86,73.112,75.551,74.525,74.084,73.301,73.166,,73.526,73.517,73.544,72.752,72.158,69.305,70.628,72.374,73.328,72.23,72.761,72.716,71.879,70.736,71.411,69.629,65.462,67.433,74.318,72.932,72.185,72.986,72.041,69.143,71.168,72.788,70.655,66.983,70.772,74.732,73.706,72.572,71.933,71.861,72.059,71.933,72.437,72.923,72.347,71.222,,72.968,70.898,69.719,71.969,72.464,71.24,72.077,72.95,72.86,72.617,72.581,72.014,70.997,68.072,69.584,71.717,72.266,72.923,73.634,73.445,72.707,71.6,71.501,70.7,69.665,70.052,73.481,74.687,71.906,70.655,70.493,71.942,72.761,76.118,75.299,74.858,72.635,72.653,69.989,69.899,72.815,73.427,,69.278,,69.953,73.022,74.84,,,71.879,68.756,69.332,71.879,,74.471,71.78,70.448,68.549,,
